id_product;id_supplier;id_manufacturer;id_category_default;id_shop_default;id_tax_rules_group;on_sale;online_only;ean13;upc;ecotax;quantity;minimal_quantity;price;wholesale_price;unity;unit_price_ratio;additional_shipping_cost;reference;supplier_reference;location;width;height;depth;weight;out_of_stock;quantity_discount;customizable;uploadable_files;text_fields;active;redirect_type;id_product_redirected;available_for_order;available_date;condition;show_price;indexed;visibility;cache_is_pack;cache_has_attachments;is_virtual;cache_default_attribute;date_add;date_upd;advanced_stock_management;
"191";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"15000.000000";"0.000000";"";"0.000000";"0.00";"e-con-sa-371";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:42:44";"2016-08-31 12:43:26";"0";
"192";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"30000.000000";"0.000000";"";"0.000000";"0.00";"e-mie-xx-1.4";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:42:44";"2016-08-31 12:43:32";"0";
"193";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"8000.000000";"0.000000";"";"0.000000";"0.00";"e-vin-sa-1";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:42:44";"2016-08-31 12:43:38";"0";
"194";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"6000.000000";"0.000000";"";"0.000000";"0.00";"e-pat-gi-500";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:42:44";"2016-08-31 12:43:44";"0";
"195";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"6000.000000";"0.000000";"";"0.000000";"0.00";"e-pat-gi-500";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:04";"0";
"196";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"4500.000000";"0.000000";"";"0.000000";"0.00";"e-sar-pr-125";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:10";"0";
"197";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"4500.000000";"0.000000";"";"0.000000";"0.00";"e-sar-pr-125";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:17";"0";
"198";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"4500.000000";"0.000000";"";"0.000000";"0.00";"e-sar-ab-125";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:23";"0";
"199";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"7000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-sr-190";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:29";"0";
"200";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"9000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-ch-320";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:35";"0";
"201";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"20000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-ch-24";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:40";"0";
"202";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"10000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-ng-320";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:46";"0";
"203";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"215000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-ng-24";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:52";"0";
"204";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"9000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-ar-320";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:43:59";"2016-08-31 12:44:58";"0";
"205";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"200000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-ar-24";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:18";"0";
"206";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"7000.000000";"0.000000";"";"0.000000";"0.00";"e-cor-sr-190";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:24";"0";
"207";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"37000.000000";"0.000000";"";"0.000000";"0.00";"e-cer-ne-400";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:30";"0";
"208";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"37000.000000";"0.000000";"";"0.000000";"0.00";"e-cer-ne-400";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:36";"0";
"209";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"42000.000000";"0.000000";"";"0.000000";"0.00";"e-cer-ne-400";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:42";"0";
"210";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"42000.000000";"0.000000";"";"0.000000";"0.00";"e-cer-ne-400";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:48";"0";
"211";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"15000.000000";"0.000000";"";"0.000000";"0.00";"l-caf-ne-100";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:45:54";"0";
"212";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"15000.000000";"0.000000";"";"0.000000";"0.00";"l-caf-ne-100";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:46:00";"0";
"213";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"1000.000000";"0.000000";"";"0.000000";"0.00";"l-lai-pu-20";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:46:06";"0";
"214";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"1000.000000";"0.000000";"";"0.000000";"0.00";"l-lai-pu-20";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:46:11";"0";
"215";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"32000.000000";"0.000000";"";"0.000000";"0.00";"e-cer-ne-400";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:46:17";"0";
"216";"3";"0";"2";"1";"65";"0";"0";"";"";"0.000000";"0";"1";"32000.000000";"0.000000";"";"0.000000";"0.00";"e-cer-ne-400";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"0";"both";"0";"0";"0";"0";"2016-08-31 12:45:12";"2016-08-31 12:46:23";"0";
